"","loan_amount","sector","term_in_months","borrower_genders","date"
"32943",250,"Food",13,"female",2015-07-14
"32944",400,"Agriculture",14,"female",2015-07-14
"32945",200,"Agriculture",14,"male",2015-07-14
"32946",300,"Services",13,"female",2015-07-14
"32947",300,"Agriculture",14,"female",2015-07-14
"32948",600,"Agriculture",16,"male",2015-07-14
"32949",100,"Food",14,"male",2015-07-14
"32950",325,"Food",7,"female",2015-07-15
"32951",250,"Agriculture",13,"female",2015-07-15
"32952",200,"Agriculture",15,"female",2015-07-15
"32953",250,"Food",12,NA,2015-07-15
"32954",200,"Retail",8,"female",2015-07-15
"32955",600,"Food",14,"female",2015-07-15
"32956",250,"Construction",12,"male",2015-07-15
"32957",125,"Retail",2,"female",2015-07-15
"32958",300,"Food",14,"female",2015-07-15
"32959",250,"Retail",13,"female",2015-07-15
"32960",250,"Agriculture",12,"male",2015-07-15
"32961",250,"Food",12,"male",2015-07-15
"32962",250,"Agriculture",12,"female",2015-07-15
"32963",100,"Agriculture",15,"female",2015-07-15
"32964",125,"Agriculture",3,"female",2015-07-15
"32965",250,"Agriculture",12,"male",2015-07-15
"32966",200,"Retail",8,"male",2015-07-15
"32967",350,"Clothing",16,"male",2015-07-15
"32968",250,"Food",12,"male",2015-07-15
"32969",250,"Construction",12,"male",2015-07-15
"32970",250,"Services",12,"male",2015-07-15
"32971",500,"Retail",8,"female",2015-07-15
"32972",250,"Retail",12,"male",2015-07-15
"32973",325,"Health",7,"female",2015-07-15
"32974",200,"Food",8,"female",2015-07-15
"32975",50,"Agriculture",8,"female",2015-07-15
"32976",250,"Agriculture",12,"female",2015-07-15
"32977",325,"Food",7,"female",2015-07-15
"32978",250,"Transportation",13,"male",2015-07-15
"32979",125,"Retail",2,"female",2015-07-15
"32980",250,"Agriculture",13,"female",2015-07-15
"32981",550,"Clothing",14,"female",2015-07-15
"32982",225,"Retail",6,"female",2015-07-15
"32983",250,"Agriculture",12,"male",2015-07-15
"32984",600,"Agriculture",14,"female",2015-07-15
"32985",400,"Agriculture",14,"male",2015-07-15
"32986",200,"Agriculture",15,"male",2015-07-15
"32987",400,"Retail",14,"male",2015-07-15
"32988",250,"Agriculture",12,"male",2015-07-15
"32989",250,"Transportation",12,"male",2015-07-15
"32990",250,"Agriculture",12,"male",2015-07-15
"32991",600,"Retail",14,"male",2015-07-15
"32992",125,"Retail",3,"female",2015-07-15
"32993",200,"Agriculture",15,"male",2015-07-15
"32994",1000,"Agriculture",26,"male",2015-07-15
"32995",100,"Agriculture",14,"male",2015-07-15
"32996",125,"Food",2,"female",2015-07-15
"32997",250,"Agriculture",12,"male",2015-07-15
"32998",1300,"Services",18,"male",2015-07-15
"32999",250,"Agriculture",14,"male",2015-07-15
"33000",250,"Agriculture",12,"female",2015-07-15
"33001",250,"Retail",12,"male",2015-07-15
"33002",1000,"Food",14,"female",2015-07-15
"33003",700,"Clothing",14,"male",2015-07-15
"33004",300,"Food",14,"male",2015-07-15
"33005",400,"Agriculture",15,"female",2015-07-15
"33006",225,"Agriculture",6,"female",2015-07-15
"33007",325,"Clothing",7,NA,2015-07-16
"33008",250,"Agriculture",12,"female",2015-07-16
"33009",150,"Agriculture",13,"male",2015-07-16
"33010",300,"Clothing",14,"female",2015-07-16
"33011",250,"Agriculture",12,"male",2015-07-16
"33012",125,"Food",3,"female",2015-07-16
"33013",125,"Arts",3,"female",2015-07-16
"33014",100,"Agriculture",13,"female",2015-07-16
"33015",250,"Agriculture",12,"female",2015-07-16
"33016",250,"Agriculture",12,"female",2015-07-16
"33017",250,"Services",12,"male",2015-07-16
"33018",600,"Transportation",17,"male",2015-07-16
"33019",250,"Transportation",13,"male",2015-07-16
"33020",250,"Agriculture",12,"male",2015-07-16
"33021",250,"Agriculture",12,"female",2015-07-16
"33022",250,"Agriculture",12,"female",2015-07-16
"33023",250,"Agriculture",12,"female",2015-07-16
"33024",200,"Agriculture",15,"male",2015-07-16
"33025",250,"Agriculture",12,"female",2015-07-16
"33026",250,"Agriculture",11,"female",2015-07-16
"33027",100,"Agriculture",8,"male",2015-07-16
"33028",400,"Agriculture",14,"female",2015-07-16
"33029",300,"Agriculture",14,"female",2015-07-16
"33030",300,"Clothing",14,"female",2015-07-16
"33031",250,"Agriculture",12,"male",2015-07-16
"33032",100,"Agriculture",8,"female",2015-07-16
"33033",400,"Services",14,"female",2015-07-16
"33034",300,"Food",14,"female",2015-07-16
"33035",225,"Arts",6,"female",2015-07-16
"33036",600,"Agriculture",20,"male",2015-07-16
"33037",200,"Food",8,"female, female",2015-07-16
"33038",200,"Agriculture",14,"female",2015-07-16
"33039",250,"Agriculture",12,"female",2015-07-16
"33040",200,"Agriculture",13,"male",2015-07-16
"33041",200,"Agriculture",14,"male",2015-07-16
"33042",225,"Retail",6,NA,2015-07-16
"33043",125,"Agriculture",5,"female",2015-07-16
"33044",500,"Agriculture",13,"female",2015-07-16
"33045",100,"Retail",14,"female",2015-07-16
"33046",250,"Agriculture",12,"female",2015-07-16
"33047",250,"Construction",12,"female",2015-07-16
"33048",325,"Food",7,NA,2015-07-16
"33049",250,"Retail",12,"female",2015-07-16
"33050",325,"Services",9,NA,2015-07-16
"33051",225,"Agriculture",7,"female",2015-07-16
"33052",100,"Agriculture",8,"female",2015-07-16
"33053",600,"Agriculture",14,"male",2015-07-16
"33054",225,"Agriculture",7,"female",2015-07-16
"33055",500,"Agriculture",13,"female",2015-07-16
"33056",250,"Agriculture",12,"male",2015-07-16
"33057",750,"Agriculture",14,"female, female, female, male",2015-07-16
"33058",250,"Agriculture",12,"male",2015-07-16
"33059",200,"Agriculture",8,"female, female",2015-07-16
"33060",200,"Agriculture",14,"female, female",2015-07-16
"33061",250,"Agriculture",12,"female",2015-07-16
"33062",250,"Agriculture",12,"female",2015-07-16
"33063",250,"Agriculture",12,"female",2015-07-16
"33064",250,"Agriculture",12,"male",2015-07-16
"33065",325,"Services",9,NA,2015-07-16
"33066",250,"Agriculture",14,"female",2015-07-16
"33067",500,"Agriculture",13,"female",2015-07-16
"33068",250,"Agriculture",12,"male",2015-07-16
"33069",400,"Agriculture",16,"male",2015-07-16
"33070",325,"Services",7,"female",2015-07-16
"33071",300,"Retail",13,"female",2015-07-16
"33072",225,"Food",6,"female",2015-07-16
"33073",500,"Agriculture",14,"male",2015-07-16
"33074",250,"Agriculture",12,"female",2015-07-16
"33075",250,"Agriculture",12,"female",2015-07-16
"33076",200,"Food",14,"female",2015-07-16
"33077",100,"Agriculture",14,"male",2015-07-16
"33078",250,"Agriculture",12,"female",2015-07-16
"33079",200,"Retail",14,"female",2015-07-16
"33080",250,"Agriculture",12,"female",2015-07-16
"33081",250,"Construction",12,"male",2015-07-16
"33082",250,"Retail",12,"male",2015-07-16
"33083",250,"Agriculture",13,"female",2015-07-16
"33084",250,"Agriculture",12,"female",2015-07-16
"33085",250,"Services",12,"female",2015-07-16
"33086",100,"Retail",13,"female",2015-07-16
"33087",425,"Agriculture",14,"male",2015-07-16
"33088",250,"Retail",12,"male",2015-07-16
"33089",325,"Food",7,"female",2015-07-16
"33090",150,"Retail",13,"female",2015-07-16
"33091",250,"Food",12,"female",2015-07-16
"33092",250,"Retail",12,"female",2015-07-16
"33093",300,"Food",14,"female",2015-07-16
"33094",250,"Construction",12,"male",2015-07-16
"33095",250,"Agriculture",12,"male",2015-07-16
"33096",250,"Agriculture",12,"female",2015-07-16
"33097",250,"Agriculture",12,"female",2015-07-16
"33098",200,"Food",13,"female",2015-07-16
"33099",250,"Agriculture",13,"male",2015-07-16
"33100",200,"Transportation",13,"male",2015-07-16
"33101",100,"Food",14,"female",2015-07-16
"33102",325,"Agriculture",10,"female",2015-07-16
"33103",250,"Agriculture",12,"female",2015-07-16
"33104",250,"Agriculture",12,"female",2015-07-16
"33105",500,"Retail",13,"female",2015-07-16
"33106",250,"Food",12,"female",2015-07-16
"33107",300,"Agriculture",13,"male",2015-07-16
"33108",125,"Food",3,"female",2015-07-16
"33109",250,"Retail",12,"male",2015-07-16
"33110",250,"Agriculture",12,"female",2015-07-16
"33111",300,"Agriculture",14,"male",2015-07-16
"33112",300,"Agriculture",14,"male",2015-07-16
"33113",250,"Food",12,"male",2015-07-16
"33114",250,"Food",12,"female",2015-07-16
"33115",250,"Services",12,"female",2015-07-16
"33116",250,"Agriculture",12,"male",2015-07-16
"33117",400,"Agriculture",14,"female",2015-07-16
"33118",200,"Agriculture",15,"male",2015-07-16
"33119",125,"Services",3,"female",2015-07-16
"33120",250,"Agriculture",12,"female",2015-07-16
"33121",250,"Transportation",12,"male",2015-07-16
"33122",700,"Services",14,"male, female, male",2015-07-16
"33123",200,"Agriculture",14,"female",2015-07-16
"33124",200,"Agriculture",14,"female",2015-07-16
"33125",250,"Agriculture",12,"female",2015-07-16
"33126",500,"Agriculture",14,"female",2015-07-16
"33127",150,"Agriculture",13,"female",2015-07-16
"33128",200,"Retail",14,"female",2015-07-16
"33129",200,"Food",13,"female",2015-07-16
"33130",250,"Agriculture",12,"female",2015-07-16
"33131",200,"Food",13,"female",2015-07-16
"33132",250,"Agriculture",12,NA,2015-07-16
"33133",100,"Agriculture",8,"female",2015-07-16
"33134",500,"Construction",14,"female",2015-07-16
"33135",250,"Clothing",12,"female",2015-07-16
"33136",600,"Services",26,"female",2015-07-16
"33137",250,"Agriculture",12,"male",2015-07-17
"33138",125,"Agriculture",3,"female",2015-07-17
"33139",250,"Agriculture",12,"male",2015-07-17
"33140",150,"Agriculture",14,"male",2015-07-17
"33141",125,"Retail",3,"female",2015-07-17
"33142",250,"Agriculture",12,"male",2015-07-17
"33143",250,"Agriculture",12,"male",2015-07-17
"33144",125,"Food",3,"female",2015-07-17
"33145",250,"Services",12,"male",2015-07-17
"33146",125,"Food",3,"female",2015-07-17
"33147",250,"Agriculture",12,"male",2015-07-17
"33148",125,"Services",3,"female",2015-07-17
"33149",250,"Agriculture",12,"male",2015-07-17
"33150",325,"Retail",7,"female",2015-07-17
"33151",250,"Agriculture",12,"male",2015-07-17
"33152",250,"Agriculture",12,"male",2015-07-17
"33153",250,"Retail",12,"male",2015-07-17
"33154",325,"Retail",7,"female",2015-07-17
"33155",100,"Agriculture",14,"male",2015-07-17
"33156",250,"Agriculture",12,"male",2015-07-17
"33157",250,"Agriculture",12,"female",2015-07-17
"33158",200,"Agriculture",14,"female",2015-07-17
"33159",575,"Services",26,NA,2015-07-17
"33160",300,"Agriculture",14,"female",2015-07-17
"33161",250,"Agriculture",12,"male",2015-07-17
"33162",250,"Construction",12,"male",2015-07-17
"33163",250,"Services",12,"male",2015-07-17
"33164",250,"Agriculture",12,"male",2015-07-17
"33165",125,"Clothing",3,"female",2015-07-17
"33166",250,"Construction",12,"male",2015-07-17
"33167",250,"Clothing",12,"male",2015-07-17
"33168",250,"Construction",12,"male",2015-07-17
"33169",250,"Agriculture",12,"male",2015-07-17
"33170",250,"Services",12,"male",2015-07-17
"33171",250,"Transportation",12,"male",2015-07-17
"33172",250,"Agriculture",12,"male",2015-07-17
"33173",250,"Agriculture",12,"male",2015-07-17
"33174",250,"Agriculture",12,"male",2015-07-17
"33175",250,"Agriculture",12,"male",2015-07-17
"33176",250,"Agriculture",12,"male",2015-07-17
"33177",250,"Retail",12,"male",2015-07-17
"33178",325,"Services",7,"female",2015-07-17
"33179",250,"Manufacturing",12,"male",2015-07-17
"33180",200,"Agriculture",14,"male",2015-07-17
"33181",200,"Agriculture",14,"male",2015-07-17
"33182",225,"Services",5,"female",2015-07-17
"33183",125,"Food",3,"female",2015-07-17
"33184",250,"Agriculture",12,"male",2015-07-17
"33185",200,"Agriculture",14,"female",2015-07-17
"33186",175,"Services",4,"female",2015-07-17
"33187",250,"Agriculture",12,"male",2015-07-17
"33188",250,"Agriculture",12,"male",2015-07-17
"33189",125,"Clothing",3,"female",2015-07-17
"33190",250,"Services",12,"male",2015-07-17
"33191",250,"Agriculture",12,"male",2015-07-17
"33192",250,"Agriculture",12,"male",2015-07-17
"33193",250,"Agriculture",12,"male",2015-07-17
"33194",225,"Construction",5,"female",2015-07-17
"33195",250,"Agriculture",12,"male",2015-07-17
"33196",250,"Agriculture",12,"male",2015-07-17
"33197",225,"Retail",6,"female",2015-07-17
"33198",125,"Food",3,"female",2015-07-17
"33199",275,"Services",7,"female",2015-07-17
"33200",250,"Construction",12,"male",2015-07-17
"33201",975,"Services",26,"male",2015-07-17
"33202",200,"Agriculture",14,"female",2015-07-17
"33203",300,"Agriculture",14,"female",2015-07-17
"33204",250,"Retail",12,"male",2015-07-17
"33205",250,"Agriculture",14,"male",2015-07-17
"33206",250,"Agriculture",12,"male",2015-07-17
"33207",750,"Personal Use",39,"male",2015-07-17
"33208",250,"Agriculture",12,"female",2015-07-17
"33209",250,"Food",12,"female",2015-07-17
"33210",250,"Agriculture",12,"male",2015-07-17
"33211",400,"Agriculture",14,"male",2015-07-17
"33212",225,"Food",5,"female",2015-07-17
"33213",325,"Clothing",6,"female",2015-07-18
"33214",125,"Retail",3,"female",2015-07-18
"33215",525,"Health",12,"female",2015-07-18
"33216",325,"Services",9,NA,2015-07-18
"33217",525,"Clothing",12,"female",2015-07-19
"33218",250,"Agriculture",12,"female",2015-07-20
"33219",325,"Food",7,NA,2015-07-20
"33220",300,"Agriculture",14,"male",2015-07-20
"33221",250,"Agriculture",12,"female",2015-07-20
"33222",300,"Agriculture",14,"female",2015-07-20
"33223",250,"Agriculture",12,"female",2015-07-20
"33224",250,"Agriculture",12,"male",2015-07-20
"33225",125,"Retail",3,"female",2015-07-20
"33226",300,"Agriculture",14,"male",2015-07-20
"33227",500,"Agriculture",20,"male",2015-07-20
"33228",250,"Agriculture",12,"male",2015-07-20
"33229",1000,"Agriculture",14,"female",2015-07-20
"33230",300,"Agriculture",14,"male",2015-07-20
"33231",250,"Agriculture",12,"female",2015-07-20
"33232",250,"Agriculture",12,"female",2015-07-20
"33233",250,"Agriculture",12,"female",2015-07-20
"33234",100,"Agriculture",14,"female",2015-07-20
"33235",500,"Agriculture",20,"male",2015-07-20
"33236",200,"Agriculture",14,"male",2015-07-20
"33237",250,"Agriculture",12,"male",2015-07-20
"33238",600,"Agriculture",14,"male",2015-07-20
"33239",250,"Agriculture",12,"male",2015-07-20
"33240",250,"Agriculture",12,"male",2015-07-20
"33241",200,"Agriculture",14,"male",2015-07-20
"33242",250,"Retail",12,"female",2015-07-20
"33243",800,"Agriculture",14,"female",2015-07-20
"33244",200,"Agriculture",14,"female",2015-07-20
"33245",250,"Agriculture",12,"male",2015-07-20
"33246",1000,"Agriculture",20,"male",2015-07-20
"33247",325,"Food",7,"female",2015-07-20
"33248",250,"Agriculture",12,"male",2015-07-20
"33249",675,"Education",13,"female",2015-07-20
"33250",250,"Agriculture",12,"female",2015-07-20
"33251",200,"Agriculture",14,"female",2015-07-20
"33252",400,"Agriculture",14,"male",2015-07-20
"33253",250,"Agriculture",12,"female",2015-07-20
"33254",500,"Transportation",14,"female",2015-07-20
"33255",250,"Agriculture",12,"male",2015-07-20
"33256",325,"Agriculture",14,"male",2015-07-20
"33257",250,"Agriculture",12,"female",2015-07-20
"33258",300,"Agriculture",14,"male",2015-07-20
"33259",250,"Agriculture",12,"male",2015-07-20
"33260",600,"Agriculture",14,"female",2015-07-20
"33261",425,"Agriculture",14,"male",2015-07-20
"33262",325,"Clothing",9,NA,2015-07-20
"33263",250,"Agriculture",12,"female",2015-07-20
"33264",250,"Agriculture",12,"male",2015-07-20
"33265",1775,"Agriculture",26,"female",2015-07-20
"33266",250,"Agriculture",12,"male",2015-07-20
"33267",200,"Agriculture",14,"female",2015-07-20
"33268",250,"Agriculture",12,"female",2015-07-20
"33269",200,"Agriculture",15,"female",2015-07-20
"33270",250,"Agriculture",12,"female",2015-07-20
"33271",500,"Agriculture",20,"male",2015-07-20
"33272",400,"Agriculture",14,"female, female",2015-07-20
"33273",250,"Agriculture",12,"female",2015-07-20
"33274",250,"Agriculture",12,"male",2015-07-20
"33275",250,"Agriculture",12,"male",2015-07-20
"33276",750,"Agriculture",14,"female, female, male",2015-07-20
"33277",250,"Food",12,"female",2015-07-20
"33278",250,"Food",12,"female",2015-07-20
"33279",200,"Agriculture",14,"male",2015-07-20
"33280",250,"Agriculture",12,"female",2015-07-20
"33281",200,"Agriculture",14,"male",2015-07-20
"33282",250,"Agriculture",12,"female",2015-07-20
"33283",250,"Agriculture",12,"male",2015-07-20
"33284",250,"Retail",12,"female",2015-07-20
"33285",525,"Agriculture",14,"male",2015-07-20
"33286",1475,"Agriculture",14,"male",2015-07-20
"33287",250,"Agriculture",12,"male",2015-07-20
"33288",250,"Agriculture",12,"female",2015-07-20
"33289",1475,"Retail",26,"female",2015-07-20
"33290",250,"Agriculture",12,"female",2015-07-20
"33291",1000,"Agriculture",14,"female",2015-07-20
"33292",200,"Agriculture",14,"female",2015-07-20
"33293",250,"Agriculture",12,"male",2015-07-20
"33294",625,"Agriculture",14,"female",2015-07-20
"33295",250,"Agriculture",12,"female",2015-07-20
"33296",1000,"Agriculture",20,"female",2015-07-20
"33297",250,"Agriculture",12,"male",2015-07-20
"33298",325,"Agriculture",14,"male",2015-07-20
"33299",250,"Agriculture",12,"female",2015-07-20
"33300",250,"Services",12,"female",2015-07-20
"33301",600,"Agriculture",14,"male",2015-07-20
"33302",125,"Retail",2,"female",2015-07-20
"33303",300,"Agriculture",14,"male",2015-07-20
"33304",250,"Agriculture",12,"female",2015-07-20
"33305",250,"Agriculture",12,"female",2015-07-20
"33306",250,"Retail",12,"female",2015-07-20
"33307",500,"Education",12,"male",2015-07-20
"33308",1475,"Agriculture",21,"female",2015-07-20
"33309",200,"Agriculture",14,"male",2015-07-20
"33310",250,"Construction",12,"male",2015-07-20
"33311",125,"Services",3,"female",2015-07-20
"33312",400,"Agriculture",15,"female",2015-07-20
"33313",250,"Retail",12,"male",2015-07-20
"33314",300,"Agriculture",14,"female",2015-07-20
"33315",125,"Clothing",3,"female",2015-07-20
"33316",200,"Agriculture",14,"male",2015-07-21
"33317",250,"Agriculture",12,"male",2015-07-21
"33318",300,"Agriculture",16,"female",2015-07-21
"33319",250,"Agriculture",12,"female",2015-07-21
"33320",250,"Agriculture",12,"female",2015-07-21
"33321",200,"Agriculture",11,"female",2015-07-21
"33322",300,"Agriculture",14,"female",2015-07-21
"33323",250,"Agriculture",12,"female",2015-07-21
"33324",250,"Agriculture",12,"female",2015-07-21
"33325",250,"Construction",12,"female",2015-07-21
"33326",1175,"Agriculture",20,"male",2015-07-21
"33327",200,"Agriculture",14,"female",2015-07-21
"33328",650,"Agriculture",15,"male",2015-07-21
"33329",450,"Clothing",14,"female, female",2015-07-21
"33330",250,"Agriculture",12,"male",2015-07-21
"33331",275,"Retail",14,"female",2015-07-21
"33332",650,"Agriculture",14,"male",2015-07-21
"33333",250,"Retail",12,"female",2015-07-21
