"","loan_amount","sector","term_in_months","borrower_genders","date"
"10615",250,"Retail",14,"female",2014-08-19
"10616",125,"Food",3,"female",2014-08-19
"10617",125,"Retail",3,"female",2014-08-19
"10618",250,"Food",14,"female",2014-08-19
"10619",250,"Retail",5,"male",2014-08-19
"10620",250,"Services",8,"female",2014-08-19
"10621",250,"Clothing",5,"female",2014-08-19
"10622",250,"Personal Use",14,"female",2014-08-19
"10623",250,"Education",14,"male",2014-08-19
"10624",125,"Retail",3,"female",2014-08-19
"10625",250,"Food",6,"female",2014-08-19
"10626",125,"Services",3,"female",2014-08-19
"10627",350,"Retail",8,"female",2014-08-19
"10628",250,"Agriculture",14,"female",2014-08-19
"10629",250,"Food",14,"female",2014-08-19
"10630",475,"Clothing",13,"female",2014-08-19
"10631",125,"Retail",3,"female",2014-08-19
"10632",125,"Food",3,"female",2014-08-19
"10633",250,"Health",8,"male",2014-08-19
"10634",250,"Retail",8,"female",2014-08-19
"10635",250,"Food",14,"female",2014-08-19
"10636",250,"Agriculture",14,"female",2014-08-19
"10637",250,"Retail",14,"male",2014-08-19
"10638",125,"Clothing",3,"female",2014-08-19
"10639",250,"Food",14,"female",2014-08-19
"10640",250,"Retail",14,"female",2014-08-19
"10641",250,"Food",14,"male",2014-08-19
"10642",250,"Food",14,"female",2014-08-19
"10643",125,"Agriculture",3,"female",2014-08-20
"10644",350,"Agriculture",14,"female",2014-08-20
"10645",750,"Agriculture",21,"female",2014-08-20
"10646",925,"Construction",14,"male",2014-08-20
"10647",525,"Agriculture",17,"female",2014-08-20
"10648",475,"Agriculture",26,"male",2014-08-20
"10649",125,"Services",3,"female",2014-08-20
"10650",125,"Clothing",3,"female",2014-08-20
"10651",125,"Agriculture",3,"female",2014-08-20
"10652",250,"Agriculture",14,"female",2014-08-20
"10653",250,"Retail",8,"female",2014-08-20
"10654",725,"Agriculture",14,"female",2014-08-20
"10655",250,"Agriculture",16,"female",2014-08-20
"10656",250,"Food",14,"female",2014-08-20
"10657",125,"Clothing",3,"female",2014-08-20
"10658",125,"Retail",3,"female",2014-08-20
"10659",1150,"Agriculture",11,"male",2014-08-20
"10660",250,"Agriculture",11,"female",2014-08-20
"10661",125,"Clothing",3,"female",2014-08-20
"10662",600,"Agriculture",18,"female",2014-08-20
"10663",350,"Agriculture",8,"male",2014-08-20
"10664",525,"Agriculture",14,"female",2014-08-20
"10665",125,"Retail",3,"female",2014-08-20
"10666",125,"Agriculture",3,"female",2014-08-20
"10667",300,"Agriculture",14,"female",2014-08-20
"10668",350,"Agriculture",15,"female",2014-08-20
"10669",125,"Food",3,"female",2014-08-20
"10670",475,"Agriculture",27,"male",2014-08-20
"10671",350,"Agriculture",14,"female",2014-08-20
"10672",250,"Food",8,"female",2014-08-20
"10673",125,"Agriculture",3,"female",2014-08-20
"10674",125,"Agriculture",3,"female",2014-08-20
"10675",700,"Agriculture",14,"female",2014-08-20
"10676",250,"Retail",6,"female",2014-08-20
"10677",525,"Agriculture",16,"female",2014-08-20
"10678",250,"Agriculture",14,"female",2014-08-20
"10679",125,"Clothing",3,"female",2014-08-20
"10680",400,"Agriculture",16,"female",2014-08-20
"10681",250,"Agriculture",16,"female",2014-08-20
"10682",250,"Retail",11,"male",2014-08-20
"10683",125,"Food",3,"female",2014-08-20
"10684",350,"Agriculture",11,"female",2014-08-20
"10685",475,"Agriculture",8,"male",2014-08-20
"10686",850,"Personal Use",14,"female",2014-08-20
"10687",125,"Services",3,"female",2014-08-20
"10688",250,"Food",11,"female",2014-08-20
"10689",125,"Food",3,"female",2014-08-20
"10690",125,"Clothing",3,"female",2014-08-20
"10691",300,"Food",14,"female",2014-08-20
"10692",250,"Agriculture",16,"female",2014-08-20
"10693",125,"Agriculture",3,"female",2014-08-20
"10694",250,"Retail",14,"female",2014-08-20
"10695",600,"Agriculture",15,"female",2014-08-20
"10696",250,"Services",6,"female",2014-08-20
"10697",725,"Agriculture",15,"female",2014-08-20
"10698",575,"Agriculture",5,"female",2014-08-20
"10699",250,"Agriculture",15,"female",2014-08-20
"10700",250,"Services",6,"female",2014-08-20
"10701",575,"Health",14,"female",2014-08-20
"10702",725,"Agriculture",18,"female",2014-08-21
"10703",475,"Agriculture",16,"female",2014-08-21
"10704",125,"Agriculture",3,"female",2014-08-21
"10705",750,"Agriculture",16,"female",2014-08-21
"10706",475,"Retail",14,"female",2014-08-21
"10707",125,"Services",3,"female",2014-08-21
"10708",250,"Food",6,"female",2014-08-21
"10709",375,"Clothing",9,"female",2014-08-21
"10710",125,"Agriculture",8,"female",2014-08-21
"10711",475,"Agriculture",14,"female",2014-08-21
"10712",350,"Agriculture",14,"male",2014-08-21
"10713",575,"Food",14,"female",2014-08-21
"10714",1025,"Retail",14,"male",2014-08-21
"10715",125,"Retail",2,"female",2014-08-21
"10716",125,"Food",14,"female",2014-08-21
"10717",575,"Retail",14,"female",2014-08-21
"10718",250,"Food",8,"female",2014-08-21
"10719",125,"Food",3,"female",2014-08-21
"10720",125,"Retail",3,"female",2014-08-21
"10721",1150,"Services",20,"male",2014-08-21
"10722",300,"Retail",14,"female",2014-08-21
"10723",125,"Clothing",3,"female",2014-08-21
"10724",125,"Clothing",3,"female",2014-08-21
"10725",2275,"Agriculture",26,"female",2014-08-21
"10726",600,"Agriculture",18,"female",2014-08-21
"10727",125,"Retail",3,"female",2014-08-21
"10728",525,"Agriculture",16,"female",2014-08-21
"10729",125,"Retail",3,"female",2014-08-21
"10730",125,"Retail",3,"female",2014-08-21
"10731",250,"Agriculture",6,"female",2014-08-21
"10732",575,"Food",14,"female",2014-08-21
"10733",125,"Services",3,"female",2014-08-21
"10734",125,"Retail",3,"female",2014-08-21
"10735",700,"Agriculture",27,"male",2014-08-21
"10736",250,"Housing",14,"female",2014-08-21
"10737",525,"Agriculture",27,"male",2014-08-21
"10738",250,"Food",8,"female",2014-08-21
"10739",575,"Food",14,"female",2014-08-21
"10740",350,"Agriculture",14,"female",2014-08-21
"10741",125,"Clothing",3,"female",2014-08-21
"10742",475,"Agriculture",14,"male",2014-08-21
"10743",125,"Services",3,"female",2014-08-21
"10744",850,"Personal Use",14,"male",2014-08-21
"10745",250,"Housing",14,"female",2014-08-21
"10746",250,"Retail",8,"female",2014-08-21
"10747",250,"Agriculture",16,"female",2014-08-21
"10748",400,"Food",14,"female",2014-08-21
"10749",350,"Clothing",14,"female",2014-08-21
"10750",250,"Clothing",6,"female",2014-08-21
"10751",700,"Agriculture",21,"male",2014-08-21
"10752",250,"Transportation",8,"male",2014-08-21
"10753",350,"Agriculture",15,"male",2014-08-21
"10754",125,"Agriculture",3,"female",2014-08-21
"10755",125,"Agriculture",3,"female",2014-08-21
"10756",575,"Food",14,"female",2014-08-21
"10757",575,"Clothing",11,"female",2014-08-21
"10758",575,"Food",14,"female",2014-08-21
"10759",125,"Agriculture",3,"female",2014-08-21
"10760",575,"Clothing",14,"female",2014-08-21
"10761",125,"Agriculture",3,"female",2014-08-21
"10762",125,"Services",3,"female",2014-08-21
"10763",575,"Retail",14,"female",2014-08-21
"10764",125,"Agriculture",3,"female",2014-08-21
"10765",350,"Services",14,"male",2014-08-21
"10766",125,"Transportation",14,"male",2014-08-21
"10767",525,"Food",14,"female",2014-08-21
"10768",775,"Agriculture",14,"female",2014-08-21
"10769",250,"Food",8,"male",2014-08-21
"10770",250,"Agriculture",14,"male",2014-08-21
"10771",475,"Services",14,"male",2014-08-21
"10772",250,"Clothing",8,"female",2014-08-21
"10773",725,"Agriculture",18,"male",2014-08-21
"10774",175,"Agriculture",14,"female",2014-08-21
"10775",350,"Food",14,"female",2014-08-21
"10776",250,"Services",3,"female",2014-08-22
"10777",200,"Retail",3,"female",2014-08-22
"10778",775,"Agriculture",15,"female",2014-08-22
"10779",250,"Clothing",6,"female",2014-08-22
"10780",125,"Arts",3,"female",2014-08-22
"10781",125,"Services",3,"female",2014-08-22
"10782",125,"Agriculture",3,"female",2014-08-22
"10783",125,"Retail",2,"female",2014-08-22
"10784",125,"Services",3,"female",2014-08-22
"10785",600,"Agriculture",18,"female",2014-08-22
"10786",125,"Agriculture",3,"female",2014-08-22
"10787",475,"Agriculture",16,"male",2014-08-22
"10788",125,"Agriculture",6,"female",2014-08-22
"10789",175,"Services",8,"male",2014-08-22
"10790",250,"Retail",11,"female",2014-08-22
"10791",125,"Retail",3,"female",2014-08-22
"10792",475,"Agriculture",16,"male",2014-08-22
"10793",125,"Clothing",3,"female",2014-08-22
"10794",200,"Food",3,"female",2014-08-22
"10795",125,"Agriculture",3,"female",2014-08-22
"10796",125,"Clothing",3,"female",2014-08-22
"10797",125,"Agriculture",3,"female",2014-08-22
"10798",250,"Services",6,"female",2014-08-22
"10799",125,"Retail",3,"female",2014-08-22
"10800",125,"Food",3,"female",2014-08-22
"10801",125,"Clothing",3,"female",2014-08-22
"10802",125,"Services",3,"female",2014-08-22
"10803",125,"Services",3,"female",2014-08-22
"10804",125,"Clothing",3,"female",2014-08-22
"10805",250,"Food",6,"female",2014-08-22
"10806",200,"Clothing",3,"female",2014-08-22
"10807",125,"Construction",3,"female",2014-08-22
"10808",125,"Agriculture",3,"female",2014-08-22
"10809",125,"Retail",3,"female",2014-08-22
"10810",775,"Agriculture",14,"male",2014-08-22
"10811",75,"Agriculture",3,"female",2014-08-22
"10812",125,"Transportation",8,"male",2014-08-22
"10813",250,"Agriculture",16,"male",2014-08-22
"10814",250,"Agriculture",6,"female",2014-08-22
"10815",250,"Clothing",6,"female",2014-08-22
"10816",125,"Food",3,"female",2014-08-22
"10817",125,"Clothing",3,"female",2014-08-22
"10818",750,"Agriculture",15,"male",2014-08-22
"10819",125,"Food",3,"female",2014-08-22
"10820",250,"Health",6,"female",2014-08-22
"10821",250,"Services",6,"female",2014-08-22
"10822",200,"Retail",3,"female",2014-08-22
"10823",250,"Retail",6,"female",2014-08-22
"10824",125,"Agriculture",3,"female",2014-08-22
"10825",75,"Food",3,"female",2014-08-22
"10826",125,"Clothing",2,"female",2014-08-22
"10827",250,"Construction",6,"female",2014-08-22
"10828",200,"Services",3,"female",2014-08-22
"10829",700,"Agriculture",26,"male",2014-08-22
"10830",125,"Services",3,"female",2014-08-22
"10831",175,"Food",11,"male",2014-08-22
"10832",125,"Clothing",3,"female",2014-08-22
"10833",250,"Food",8,"female",2014-08-22
"10834",125,"Retail",3,"female",2014-08-22
"10835",125,"Services",3,"female",2014-08-22
"10836",250,"Agriculture",17,"male",2014-08-22
"10837",250,"Retail",6,"female",2014-08-22
"10838",775,"Agriculture",14,"male",2014-08-22
"10839",250,"Food",6,"female",2014-08-22
"10840",125,"Retail",3,"female",2014-08-22
"10841",250,"Clothing",6,"female",2014-08-22
"10842",125,"Retail",3,"female",2014-08-22
"10843",250,"Retail",6,"female",2014-08-22
"10844",125,"Retail",3,"female",2014-08-22
"10845",250,"Services",6,"female",2014-08-22
"10846",250,"Retail",8,"female",2014-08-22
"10847",850,"Retail",14,"female",2014-08-22
"10848",125,"Agriculture",3,"female",2014-08-22
"10849",250,"Services",6,"female",2014-08-22
"10850",125,"Clothing",3,"female",2014-08-22
"10851",200,"Retail",3,"female",2014-08-22
"10852",125,"Food",3,"female",2014-08-22
"10853",250,"Retail",6,"female",2014-08-22
"10854",1475,"Education",59,"male",2014-08-22
"10855",125,"Food",3,"female",2014-08-22
"10856",475,"Agriculture",14,"male",2014-08-22
"10857",125,"Retail",3,"female",2014-08-22
"10858",250,"Services",6,"female",2014-08-22
"10859",125,"Services",3,"female",2014-08-22
"10860",125,"Clothing",3,"female",2014-08-23
"10861",125,"Clothing",3,"female",2014-08-23
"10862",125,"Clothing",3,"female",2014-08-23
"10863",125,"Agriculture",3,"female",2014-08-23
"10864",125,"Retail",3,"female",2014-08-23
"10865",125,"Clothing",3,"female",2014-08-23
"10866",250,"Agriculture",6,"female",2014-08-23
"10867",125,"Agriculture",3,"female",2014-08-23
"10868",125,"Clothing",3,"female",2014-08-23
"10869",125,"Agriculture",3,"female",2014-08-23
"10870",125,"Services",3,"female",2014-08-23
"10871",250,"Clothing",6,"female",2014-08-23
"10872",125,"Clothing",3,"female",2014-08-23
"10873",125,"Retail",3,"female",2014-08-23
"10874",125,"Services",3,"female",2014-08-23
"10875",125,"Agriculture",3,"female",2014-08-23
"10876",125,"Agriculture",3,"female",2014-08-23
"10877",125,"Agriculture",3,"female",2014-08-23
"10878",125,"Services",3,"female",2014-08-23
"10879",125,"Agriculture",3,"female",2014-08-23
"10880",125,"Clothing",3,"female",2014-08-23
"10881",375,"Services",8,"female",2014-08-24
"10882",575,"Food",14,"female",2014-08-25
"10883",250,"Agriculture",14,"female",2014-08-25
"10884",250,"Health",5,"female",2014-08-25
"10885",350,"Clothing",14,"female",2014-08-25
"10886",125,"Clothing",3,"female",2014-08-25
"10887",250,"Agriculture",14,"male",2014-08-25
"10888",250,"Services",6,"female",2014-08-25
"10889",125,"Retail",3,"female",2014-08-25
"10890",575,"Arts",14,"female",2014-08-25
"10891",250,"Agriculture",14,"male",2014-08-25
"10892",125,"Agriculture",3,"female",2014-08-25
"10893",125,"Agriculture",3,"female",2014-08-25
"10894",125,"Agriculture",3,"female",2014-08-25
"10895",125,"Agriculture",3,"female",2014-08-25
"10896",125,"Agriculture",3,"female",2014-08-25
"10897",250,"Agriculture",14,"female",2014-08-25
"10898",1025,"Agriculture",22,"female",2014-08-25
"10899",125,"Agriculture",3,"female",2014-08-25
"10900",125,"Agriculture",3,"female",2014-08-25
"10901",750,"Agriculture",19,"male",2014-08-25
"10902",125,"Agriculture",3,"female",2014-08-25
"10903",250,"Food",14,"female",2014-08-25
"10904",375,"Food",7,"female",2014-08-25
"10905",125,"Agriculture",3,"female",2014-08-25
"10906",375,"Services",7,"female",2014-08-25
"10907",125,"Retail",3,"female",2014-08-25
"10908",350,"Food",14,"female",2014-08-25
"10909",125,"Agriculture",3,"female",2014-08-25
"10910",125,"Agriculture",3,"female",2014-08-25
"10911",125,"Clothing",3,"female",2014-08-25
"10912",125,"Food",3,"female",2014-08-25
"10913",775,"Agriculture",15,"female",2014-08-25
"10914",575,"Construction",14,"female",2014-08-25
"10915",125,"Agriculture",3,"female",2014-08-25
"10916",125,"Clothing",3,"female",2014-08-25
"10917",250,"Clothing",5,"female",2014-08-25
"10918",925,"Agriculture",20,"male",2014-08-25
"10919",350,"Agriculture",14,"female",2014-08-25
"10920",250,"Retail",5,"female",2014-08-25
"10921",700,"Agriculture",14,"male",2014-08-25
"10922",250,"Arts",14,"female",2014-08-25
"10923",175,"Food",14,"female",2014-08-25
"10924",125,"Agriculture",3,"female",2014-08-25
"10925",350,"Food",14,"female",2014-08-25
"10926",125,"Agriculture",3,"female",2014-08-25
"10927",825,"Services",14,"male",2014-08-25
"10928",250,"Clothing",6,"female",2014-08-25
"10929",250,"Services",14,"female",2014-08-25
"10930",350,"Services",14,"female",2014-08-25
"10931",575,"Retail",14,"female",2014-08-25
"10932",600,"Agriculture",9,"male",2014-08-25
"10933",250,"Clothing",5,"female",2014-08-25
"10934",250,"Services",6,"female",2014-08-25
"10935",500,"Agriculture",17,"male",2014-08-25
"10936",425,"Agriculture",15,"female",2014-08-25
"10937",125,"Agriculture",3,"female",2014-08-25
"10938",1125,"Education",59,"male",2014-08-26
"10939",350,"Food",14,"female",2014-08-26
"10940",250,"Agriculture",6,"female",2014-08-26
"10941",125,"Agriculture",3,"female",2014-08-26
"10942",250,"Food",14,"male",2014-08-26
"10943",125,"Food",3,"female",2014-08-26
"10944",125,"Agriculture",3,"female",2014-08-26
"10945",250,"Construction",8,"male",2014-08-26
"10946",250,"Services",5,"female",2014-08-26
"10947",1125,"Services",26,"male",2014-08-26
"10948",250,"Food",6,"female",2014-08-26
"10949",1150,"Retail",14,"female",2014-08-26
"10950",725,"Agriculture",15,"male",2014-08-26
"10951",250,"Retail",14,"female",2014-08-26
"10952",125,"Services",2,"female",2014-08-26
"10953",125,"Clothing",3,"female",2014-08-26
"10954",125,"Clothing",3,"female",2014-08-26
"10955",125,"Agriculture",3,"female",2014-08-26
"10956",250,"Transportation",11,"male",2014-08-26
"10957",50,"Retail",3,"female",2014-08-26
"10958",1150,"Agriculture",26,"female",2014-08-26
"10959",250,"Food",11,"female",2014-08-26
"10960",250,"Services",8,"female",2014-08-26
"10961",1350,"Education",67,"male",2014-08-26
"10962",250,"Food",11,"female",2014-08-26
"10963",250,"Retail",6,"female",2014-08-26
"10964",1725,"Education",59,"male",2014-08-26
"10965",50,"Retail",3,"female",2014-08-26
"10966",125,"Retail",2,"female",2014-08-26
"10967",200,"Agriculture",3,"female",2014-08-26
"10968",125,"Retail",2,"female",2014-08-26
"10969",125,"Food",3,"female",2014-08-26
"10970",675,"Services",26,"male",2014-08-26
"10971",1900,"Education",53,"male",2014-08-26
"10972",250,"Transportation",14,"male",2014-08-26
"10973",350,"Agriculture",15,"male",2014-08-26
"10974",125,"Services",3,"female",2014-08-26
"10975",250,"Food",8,"female",2014-08-26
"10976",125,"Agriculture",3,"female",2014-08-26
"10977",75,"Retail",3,"female",2014-08-26
"10978",250,"Retail",6,"female",2014-08-26
"10979",575,"Food",14,"female",2014-08-26
"10980",250,"Services",11,"female",2014-08-26
"10981",1700,"Education",67,"male",2014-08-26
"10982",250,"Clothing",14,"female",2014-08-26
"10983",250,"Retail",6,"female",2014-08-26
"10984",250,"Services",6,"female",2014-08-26
"10985",475,"Clothing",14,"female",2014-08-26
"10986",250,"Transportation",14,"male",2014-08-26
"10987",250,"Agriculture",14,"female",2014-08-26
"10988",475,"Retail",14,"female",2014-08-26
"10989",125,"Retail",3,"female",2014-08-26
"10990",125,"Agriculture",3,"female",2014-08-26
"10991",125,"Agriculture",3,"female",2014-08-26
"10992",1075,"Education",67,"male",2014-08-26
"10993",800,"Food",14,"male",2014-08-26
"10994",100,"Agriculture",3,"female",2014-08-26
"10995",575,"Food",14,"female",2014-08-26
"10996",125,"Services",3,"female",2014-08-26
"10997",250,"Clothing",14,"female",2014-08-26
"10998",125,"Agriculture",3,"female",2014-08-26
"10999",250,"Services",14,"female",2014-08-26
"11000",75,"Services",3,"female",2014-08-26
"11001",125,"Services",3,"female",2014-08-26
"11002",250,"Retail",11,"female",2014-08-26
"11003",350,"Food",14,"female",2014-08-26
"11004",200,"Food",3,"female",2014-08-26
"11005",350,"Services",14,"female",2014-08-26
"11006",50,"Clothing",3,"female",2014-08-26
"11007",250,"Food",11,"female",2014-08-26
"11008",125,"Services",3,"female",2014-08-26
"11009",350,"Retail",11,"female",2014-08-26
"11010",250,"Clothing",14,"female",2014-08-26
"11011",350,"Clothing",14,"female",2014-08-26
"11012",125,"Agriculture",3,"female",2014-08-26
"11013",1850,"Education",63,"male",2014-08-26
"11014",250,"Retail",8,"male",2014-08-26
